video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"nyzhtvtJWDQ","SuperM 슈퍼엠 ‘100' MV","2020-08-14T04:00:12Z","UCEf_Bc-KVd7onSeifS3py9g","SMTOWN","10","2020-08-16T00:00:00Z","[None]","8430284","1375689","29135","154771","https://i.ytimg.com/vi/nyzhtvtJWDQ/default.jpg","False","False","SuperM's new single “100” is out!🎧Listen and download on your favorite platform: https://superm.lnk.to/100📀SuperM The 1st Album Super One Pre-order: https://superm.lnk.to/SuperOne🎁SuperM Official Store: https://SuperM.lnk.to/OfficialStore ►Subscribe to SuperM on YouTube!https://www.youtube.com/superm?sub_confirmation=1►SuperM Officialhttps://www.supermofficial.comhttps://www.youtube.com/SuperMhttps://www.twitter.com/SuperMhttps://www.instagram.com/SuperMhttps://www.facebook.com/SuperM#SuperM #슈퍼엠 #SuperM100 #SuperOne #WeGo100 #WeGoHundred #SuperM100 #SuperMgoes100 #WeAreTheFuture #SuperMthefutureSuperM 슈퍼엠 ‘100’ MV ℗© SM Entertainment under exclusive license to UMG Recordings, Inc."
"0FHuNlJyHhk","8·15 국민대회 '대한민국을 회복하자!' - 2부 (펜앤현장 ; 8월 15일)","2020-08-15T07:26:13Z","UCOqCunaF9qVN8bXwsK0HT3g","펜앤드마이크TV","25","2020-08-16T00:00:00Z","정규재|펜앤마이크|정규재tv|정규재방송|펜앤드마이크|한국은행|소공동|종로|광화문|이승만광장|광복절|건국절|집회|국민대회|최대현|김동원|대국본|박순종|광화문광장|동화면세점|애국가","141286","10041","988","380","https://i.ytimg.com/vi/0FHuNlJyHhk/default.jpg","False","False","#광복 #건국 #국민대회👆🏻 '구독'과 👍🏻'좋아요'를 눌러주세요!📞 펜앤드마이크 ARS를 통한 자발적 구독료 납부 신청 [1877-0216] 이제 ARS를 통해서도 간편하게 펜앤드마이크 구독료를 납부하실 수 있습니다.👨‍👩‍👧‍👦 채널멤버십 가입하기https://www.youtube.com/channel/UCOqCunaF9qVN8bXwsK0HT3g/join💸 슈퍼챗 후원 방법실시간 채팅 내 $(달러)기호 선택 - Super Chat 보내기 선택 - 금액 설정 - 메시지 입력(선택사항) - 구매 후 보내기 선택 - 안내에 따라 구매 완료📣 월 1만원 정기구독이면 나라를 지킵니다!1) 펜앤마이크 정기구독(해피나눔) 바로가기: https://www.ihappynanum.com/Nanum/complex/0BT4KW55HB2) 정기구독 계좌: 기업은행 024-088734-04-046 (주식회사 펜앤드마이크)     특별구독(후원) 계좌: 기업은행 024-088734-01-018 (주식회사 펜앤드마이크)각종 구독(후원)방법 안내: http://www.pennmike.com/com/spon.html🌄 펜앤투어 - 여행지에서 만나는 즐거운 인문학 http://penntour19.com 접속 또는 '펜앤투어' 검색✍️ 펜앤컬쳐센터 강좌 수강신청 바로가기 및 강좌 안내http://www.pennculture.com 접속 또는 '펜앤컬쳐센터' 검색🔔 방송시작 알림 받기알림이 안 오신 분들은 구독버튼 옆에 🔔종모양🔔이 눌려있는지 확인해주세요👌📺 화질이 좋지 않을 때동영상에서 오른쪽 밑에 ⚙️ ←이 버튼을 눌러주시고 화질을 480p 이상으로 설정해주세요"
"ic6s9-95zTU","[몰카] 개그우먼 선배들에게 전화해서 보고 싶어서 전화했다고 하기ㅋㅋㅋㅋ달달하구만~ㅋㅋㅋ(ft.연예림, 촵촵한 소영씨, 바그냥)","2020-08-15T04:00:05Z","UCyh4ZGfySt7UbfLEDk8Ab6g","임성욱","23","2020-08-16T00:00:00Z","[None]","194211","2973","92","658","https://i.ytimg.com/vi/ic6s9-95zTU/default.jpg","False","False","#몰카 #개그우먼 #보고싶다개그우먼 선배들에게 몰카를 해봤습니다ㅋㅋ"
"0HNSyC9vgSY","2020 대홍수의 결론-4대강사업은 틀렸다 - 뉴스타파","2020-08-14T09:29:00Z","UCeFUGS2VCOb6DO3BiUgvwNA","newstapa","25","2020-08-16T00:00:00Z","탐사보도|진실|뉴스타파","289934","12085","2485","2954","https://i.ytimg.com/vi/0HNSyC9vgSY/default.jpg","False","False","이번에 큰 피해를 낳은 홍수 현장을 찾아 확인해봤더니 제방 붕괴의 직접적인 원인은 안전을 감안하지 않고 부실하게 만들어진 제방때문이었습니다. 4대강 준설과 보 건설에 쏟아부었던 막대한 예산을 지방하천과 소하천 정비에 사용했더라면 어땠을까요? 4대강 사업 이전에도, 그 이후에도 홍수피해의 98%는 여전히 지방하천과 소하천에서 발생하고 있습니다. 이번 홍수 피해도 예외는 아니었습니다.☞더 상세한 내용을 기사로 확인하세요 : https://newstapa.org/article/nEz7T☞뉴스타파 후원하기 : https://newstapa.org/donate_info☞뉴스타파 제보하기 : https://jebo.newstapa.org☞뉴스타파 정기 뉴스레터 받아보기 : http://eepurl.com/cTAHUf☞뉴스타파 인스타그램 : https://www.instagram.com/newstapa/☞뉴스타파 페이스북 : https://fb.com/newstapa☞뉴스타파 트위터 : https://twitter.com/newstapa☞뉴스타파 텔레그램 알림 받기 : https://t.me/newstapa☞뉴스타파 굿즈 온라인 스토어  : https://smartstore.naver.com/newstapa※Music source : Habi Music & Westar Music#4대강 #집중호우 #홍수피해"
"uuIbtHvRZ7A","이걸하기위해 광복절만을 기다렸다[HOWCOWuuu][광복절]","2020-08-15T03:09:10Z","UCInT34AJQaNyQ1V1PTEpv7w","HOWCOW uuu","20","2020-08-16T00:00:00Z","HOWCOWuuu|howcow|하우카우|오버워치|옵치|Overwatch|배그|PUBG|광복절|광복|815|8.15|대한민국독립|독립","120191","4364","142","729","https://i.ytimg.com/vi/uuIbtHvRZ7A/default.jpg","False","False","통깡이 한일혼혈인데 졸면서 만들다가 일본인이라고 써버림;하우카우 트위치 채널 = https://www.twitch.tv/dlddu124트게더 = https://tgd.kr/dlddu124 후원 주소 https://fanding.kr/user/howcowuuu하우카우 디코서버 링크 = http://discord.gg/howcow ---------------------------------BGM-------------------------------------"
"XULtV6f8j5E","(현장취재) 긴급! 광화문 100만 광야교회 농성! / 신의한수 20.08.15","2020-08-15T13:47:47Z","UCgOLQwRv1r2m9mhE1tfsn3Q","신의한수","25","2020-08-16T00:00:00Z","[None]","480799","51468","1989","1303","https://i.ytimg.com/vi/XULtV6f8j5E/default.jpg","False","False","온라인 판매 주소구전녹용순 : https://www.pkmall.co.kr/shop/item_youtube_sinprog.php구전 탈모증상 완화 삼푸 :  https://ubnmarket.com/goods/view?no=70&utm_source=youtube&utm_medium=banner&utm_campaign=sin_shampoo 진품 양념육 주문 : http://pf.kakao.com/_ExcAgxb(주)민초 커뮤니케이션 대표 신혜식입니다. 더욱 열심히 하는 신의 한수가 되겠습니다. 애국 시민의 소중한 구독료는 애국 방송 사업에 쓰입니다.정기 구독 ARS 가입  1877-1477* 인터넷가입http://www.ihappynanum.com/Nanum/B/3JO90YUSOZ앞으로 더욱 더 좋은 애국 방송으로 보답해드리겠습니다.아래의 계좌번호는 민초커뮤니케이션 후원 계좌번호입니다.국민은행 032901-04-262037(주)민초커뮤니케이션"
"PvtmaykI8ig","I-LAND [EP.7] I-LAND with BTS! 방탄소년단, 아이랜드 첫 방문에 비글미 폭발! 200814 EP.7","2020-08-14T16:32:46Z","UCbD8EppRX3ZwJSou-TVo90A","Mnet K-POP","24","2020-08-16T00:00:00Z","ILAND|I_LAND|아이랜드|Mnet|엠넷","2404711","229073","837","4026","https://i.ytimg.com/vi/PvtmaykI8ig/default.jpg","False","False","′전 세계가 지켜보는 생존 게임이 시작된다′ 가장 진화된 아이돌이 탄생하는 곳 ＜I-LAND＞  매주 금요일 밤 11시 Mnet -Instagram: instagram.com/mnetilandFacebook : facebook.com/mnetilandTwitter : twitter.com/mnetilandYouTube : youtube.com/Mnet네이버TV : tv.naver.com/cjenm.mnetiland------------------------------------------------------------------- ▶[I-LAND] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120192654?from=youtube------------------------------------------------------------------ #ILAND#I_LAND#아이랜드#Mnet#엠넷"
"snogfUPcn4I","[sub]🥔EP.3-1 아직 세상은 살만합니다. 손님도 알바도 사장도 본사직원도 모두 다함께! | 다함께 이식당 풀버전","2020-08-14T14:15:12Z","UCQ2O-iftmnlfrBuNsUUTofQ","채널 십오야","24","2020-08-16T00:00:00Z","나영석|나PD|신서유기|신서유기외전|아간세|아이슬란드|아이슬란드간세끼|이수근|수근세끼|은지원|지원세끼|삼시세끼|세끼|신효정|나피디|묘한이|tvN|라끼남|라면|라면끼리는남자|강호동|양정우|육봉선생|6봉선생|안성탕면|농심|너구리|신라면|짜파게티|짜파구리|진라면|불닭볶음면|팔도|라면먹방|먹방|마포멋쟁이|마포|멋쟁이|송민호|표지훈|민호|지훈|피오|MINO|PO|P.O|위너|WINNER|이너써클|INNERCIRCLE|인서|꿀벌|bbc|비비씨|송표|표송|패션|패션유튜버|패션유튜브|삼시네세끼|자급자족|합숙|달나라공약이행프로젝트|달나라프로젝트|공약|달나라|달|젝스키스|젝키|젝서키|젝스키|지원|이재진|재진|김재덕|재덕|장수원|수원|SechsKies|Sechs Kies|슬의|슬기로운하드털이|슬의생|슬기로운의사생활|신원호|워노|이우정|조정석|정경호|유연석|김대명|전미도|이익준|김준완|안정원|양석형|채송화|용석민|문태유|도재학|이익순|곽선영|겨울정원|신현빈|장겨울|수빈쌤|hospitalplaylist","1517076","17399","335","790","https://i.ytimg.com/vi/snogfUPcn4I/default.jpg","False","False","위아더월드~위아더키친~#다함께 #이식당 #위아더월드메인셰프 이수근, 주방보조 이수근, 설거지 이수근, 서빙 이수근, 계산 이수근, 그 외 이수근어차피 인생은 혼자~ '나홀로 이식당' 매주 금요일 밤 10시 50분 tvN풀버전은 방송직후 '채널십오야' 유튜브에서!이식당 영업비밀이 궁금하다면🥔https://bit.ly/2RpuQEt"
"grGRgksmCo4","수건도 먹으려고 하는 고양이가 있어요!","2020-08-16T03:00:05Z","UCmLiSrat4HW2k07ahKEJo4w","크림히어로즈","15","2020-08-16T00:00:00Z","cat|kitten|猫|ねこ|gato|kucing|Katze|chat|chatte|mãn|con mèo|кошка|kedi|gatto|katt|แมว","161607","13611","138","1440","https://i.ytimg.com/vi/grGRgksmCo4/default.jpg","False","False","루루가 수건도 먹는 건 줄 알고 킁킁대는 모습이 너무 귀여웠어요!그리고 나나의 턱드름도 케어해 줬어요!"
"zrsBjYukE8s","박진영 (J.Y. Park) When We Disco (Duet with 선미) M/V","2020-08-11T09:00:13Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","10","2020-08-16T00:00:00Z","JYP Entertainment|JYP|J.Y.Park|JYPark|박진영|선미|SUNMI|구준엽|DJ Koo|When We Disco|When We Disco (Duet with 선미)|듀엣|Duet","10411127","479709","14556","30412","https://i.ytimg.com/vi/zrsBjYukE8s/default.jpg","False","False","MelOn http://kko.to/TWyXd7zYjSpotify https://spoti.fi/2FelHKZiTunes/Apple Music https://apple.co/30OCCMvJ.Y. Park Official YouTube: http://www.youtube.com/c/JYParkJ.Y. Park Official Instagram : http://www.instagram.com/asiansoul_jyp/J.Y. Park Official Twitter : https://twitter.com/followjypJ.Y. Park Official Facebook: http://www.facebook.com/followjypJ.Y. Park Official TikTok : http://www.tiktok.com/@JYPark_officialJ.Y. Park Official Homepage: http://jyp.jype.comCopyrights 2020 ⓒ JYP Entertainment. All Rights Reserved."
"PFiTtVgYbL0","불법집회라니. 8.15 광복절은 누구나 다 광장으로 올 수 있다. 2020.08.16. 엄마방송","2020-08-15T22:33:02Z","UCcgupZyxsOSX9zFI58yq1HQ","주옥순TV 엄마방송","25","2020-08-16T00:00:00Z","[None]","38034","5931","468","612","https://i.ytimg.com/vi/PFiTtVgYbL0/default.jpg","False","False",""
"RD0Ppk5UKDo","광화문에 지금 대군중 집결, “독재타도”","2020-08-15T05:37:15Z","UCq2Ld6DYPkq_61vKvL7EFiw","조갑제TV","25","2020-08-16T00:00:00Z","[None]","154280","11635","1293","812","https://i.ytimg.com/vi/RD0Ppk5UKDo/default.jpg","False","False",""
"Dm0-kt2Fk0Q","의사가 슈퍼카 자랑하는 진짜 이유!!! #오가나 #뒷광고","2020-08-12T14:03:33Z","UC2vZ-y5LAIaqJt5aIp9o-Tg","김용호연예부장","24","2020-08-16T00:00:00Z","[None]","625126","18558","2758","3936","https://i.ytimg.com/vi/Dm0-kt2Fk0Q/default.jpg","False","False",""
"a-A83UZcN9Y","여자친구가 7일 넘게 연락안되서..새벽에 집앞에 찾아갔는데...","2020-08-14T09:29:07Z","UCFaADzZrWpVm6u7LKob75Iw","이환 LeeHwan","23","2020-08-16T00:00:00Z","이환","225905","0","0","623","https://i.ytimg.com/vi/a-A83UZcN9Y/default.jpg","False","True","오늘도 시청해주셔서 좋으다 ♥[광고.촬영.문의] 이메일 : hwanshop93@naver.com.페이스북 : https://www.facebook.com/leedjs2인스타 : https://www.instagram.com/2_djae/"
"5dnnKLTpOR4","한일 혼혈 일본인의 광복절 보내는 법 [통깡이]","2020-08-15T03:00:00Z","UCQcxskNI68kTk_LKi3IGVCw","통깡이","20","2020-08-16T00:00:00Z","한국어 잘하는 일본인|즐겜|일상|통깡이|일본인|광복절|혼혈","134302","4141","147","701","https://i.ytimg.com/vi/5dnnKLTpOR4/default.jpg","False","False","#광복절 #일본인 #일상통깡이 트위치 : https://www.twitch.tv/ktmrgl통깡이 트게더 : https://tgd.kr/ktmrgl섬네일 : 니코영상편집 : 통깡이"
"ZE_0kdgw0Ks","[ENG] 아이유, 오마이걸 헤어·메이크업 담당이 말하는 아이돌 헤메의 비밀 |K-POP IDOL HAIR & MAKEUP ARTIST|댓변인들|Reaction|AYO 에이요","2020-08-14T08:00:06Z","UC6jNLJp1g2Noyc09lZCkZHg","AYO 에이요","24","2020-08-16T00:00:00Z","헤어 아티스트|메이크업 아티스트|아이돌 헤어스타일|아이돌 메이크업|메이크업|헤어|아이유|오마이걸|김수현|오마이걸 메이크업|오마이걸 헤어|아이유 헤어|아이유 메이크업|아이돌 염색|아이돌 헤메|아이돌 앞머리|앞머리 고정법|EXO|엑소|세훈|헤어디자이너|메이크업디자이너|아이돌|IDOL REACTION|KPOP|IDOL|bad comments|악플읽기|아이돌악플|아이돌악플읽기|AYO|댓변인들|에이요|대변인|댓변인|대변인들|ENG SUB|박지훈|아이돌 컴백","486233","7522","102","489","https://i.ytimg.com/vi/ZE_0kdgw0Ks/default.jpg","False","False","아이돌의 기본은? '헤어·메이크업'🙌매일매일 리즈갱신🙌 원장님들 손을 거치고 우리 애들 성공시대 시작됐다♬♪헤메 담당님께 제 통장을 드립니다😆아이유랑 오마이걸이랑 같은 샵 다녀?!어쩐지 너무 친하더라 ㅎㅎ신애&서윤 19년 절친 청담동 샵 원장님이 말하는 아이돌 헤메의 비밀  📢아이돌 헤어·메이크업아티스트가 가장 많이 듣는 편견은?📢메이크업아티스트가 말하는 메컵 필요없는 레전드 조각상(?)은?📢아이돌 헤어 담당이 말하는 레전드 염색은?🗣힌트 : 방탄소년단 주황머리 걔, 레드벨벳 빨간머리 조이... 너무 많아💦아이돌 헤어스타일 연출 꿀팁♥ 아이돌 헤어아티스트가 직접 보여주는 걸그룹 앞머리 만들기  --- 05:28 메이크업 원장님이 말하는 아이유 메이크업의 비결은 = OO? 🤔  --- 02:53 레전드 헤메[댓변인들]아, [구독] 버튼은 누른거야?보아요, 놀아요, 에이요! 채널A의 디지털 전용 채널 AYO [ENG SUB] IDOL HAIR & MAKEUP ARTIST Comment Defenders#댓변인들 #아이돌 #KPOP #멥시 #금손 #메이크업아티스트 #신애 #헤어디자이너 #서윤 #아이유 #오마이걸 #헤어스타일 #메이크업 ▶Playlist for More Comment Defenders -https://www.youtube.com/watch?v=MU32spxrsy0&list=PLHovuLuLB5wlfKdsqf27QMqBl9WA1ojDv▶Subscribe AYO YouTube Channel - https://www.youtube.com/channel/UC6jNLJp1g2Noyc09lZCkZHg?sub_confirmation=1** 제작지원 - 비토우_______**자료 출처**SBS [인기가요]유튜브 [M2]- 사진 출처박지훈 공식 유튜브GOLDMEDALIST제이에스티나SM엔터테인먼트YG엔터테인먼트SBS [인기가요]유튜브 [M2]WM엔터테인먼트유튜브 [MBCkpop]KBS2 [뮤직뱅크]라이킷"
"FOUTh9FFmzQ","가짜사나이2 유정호 지원","2020-08-15T14:52:00Z","UCWCKqaOsUJ0OzjC01ATQmPA","유정호tv","23","2020-08-16T00:00:00Z","#가짜사나이2 #가짜사나이 #김계란 #피지컬갤러리 #훈련 #UDT","153896","5088","227","1780","https://i.ytimg.com/vi/FOUTh9FFmzQ/default.jpg","False","False",""
"SPuG0VZc0XY","Alan Walker & Ava Max - Alone, pt.II ( cover by J.Fla )","2020-08-14T12:08:58Z","UClkRzsdvg7_RKVhwDwiDZOA","JFlaMusic","10","2020-08-16T00:00:00Z","alone|alan walker|j fla|제이플라","709296","64745","737","7382","https://i.ytimg.com/vi/SPuG0VZc0XY/default.jpg","False","False","You can stream all of my songs here; Spotify: http://bit.ly/JFla-SpotifyApple Music: http://bit.ly/JFla-AppleMusicAmazon: http://bit.ly/JFla-AmazonDeezer: http://bit.ly/JFla-DeezerAnghami: http://bit.ly/JFla-AnghamiNetease: http://bit.ly/JFlaonNeteaseKKBox: http://bit.ly/JFla-KKBOXQQ: http://bit.ly/JFla-QQ-TencentMelon: http://bit.ly/JFla-MelonGenie: http://bit.ly/JFla-GenieNaver: http://bit.ly/JFla-Naver#loveyouguys #gardenersALSO Check out my new MERCH site - http://bit.ly/jflamerchDon't forget to subscribe, like and leave a comment.YouTube: https://www.youtube.com/jflamusicFacebook: https://www.facebook.com/jflaTwitter: https://www.twitter.com/jflaInstagram: https://www.instagram.com/jfla"
"FctRkKGTaxc","ITZY Not Shy Album Spoiler","2020-08-15T15:00:06Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","10","2020-08-16T00:00:00Z","JYP Entertainment|JYP|ITZY|있지|ITZY Video|ITZY Yeji|ITZY Lia|ITZY Ryujin|ITZY Chaeryeong|ITZY Yuna|있지 예지|있지 리아|있지 류진|있지 채령|있지 유나|예지|리아|류진|채령|유나|Yeji|Lia|Ryujin|Chaeryeong|Yuna|ITZY BEHIND|ITZY VIDEOS|ITZY DEBUT|있지 데뷔|not shy|ITZY not shy|ITZY TEASER|있지 티저|not shy 티저|있지 뮤비 티저|not shy 뮤비 티저|ITZY MV TEASER|ITZY MV|M/V|TEASER|있지 컴백|ITZY COMEBACK|not shy MV|낫샤이 뮤비|낫샤이|not shy opening trailer|opening trailer","2604380","384171","6372","13122","https://i.ytimg.com/vi/FctRkKGTaxc/default.jpg","False","False","ITZY Not Shy Album Spoiler[ITZY Official] https://www.youtube.com/c/ITZYhttps://www.instagram.com/itzy.all.in.us/http://www.twitter.com/ITZYOfficialhttp://www.facebook.com/OfficialITZYhttp://ITZY.jype.comhttp://fans.jype.com/ITZY#ITZY #NotShy #ITZY_NotShyCopyrights 2020 ⓒ JYP Entertainment. All Rights Reserved"
"FcoQUKe9Q90","中王区 言の葉党『Femme Fatale』Trailer","2020-08-15T11:03:37Z","UCLQwZQHMTRqeeUSzZt5ii6g","Channelヒプノシスマイク","22","2020-08-16T00:00:00Z","[None]","1510785","105479","437","12172","https://i.ytimg.com/vi/FcoQUKe9Q90/default.jpg","False","False","9月2日（水）発売「ヒプノシスマイク-Division Rap Battle- Official Guide Book」初回限定版に同梱するCDに収録される中王区 言の葉党の楽曲『Femme Fatale』のトレーラー映像を公開！Music Video Creator：ピンクじゃなくても≪商品概要≫■「ヒプノシスマイク-Division Rap Battle- Official Guide Book」発売日： 9月2日（水）ご予約：https://hpmi.lnk.to/OGBYT【初回限定版】CD付き価格：本体4,500円＋税（CD収録内容）M1.「SUMMIT OF DIVISIONS」Division All Stars（イケブクロ/ヨコハマ/シブヤ/シンジュク/オオサカ/ナゴヤ・ディビジョン）作詞・作曲：M.KOSHIMA, Y.MATSUMOTO, S.MATSUMOTO, ぎぎぎのでにろうProduced by スチャダラパーM2.「Femme Fatale」中王区 言の葉党（東方天乙統女/勘解由小路無花果/碧棺合歓）作詞：Reol　作曲：Reol・Giga　編曲：GigaM3 Drama Track「流転は篠突く雨ですら流せない」M4 Drama Track「山雨来たらんと欲して風楼に満つ」【通常版】価格：本体2,000円＋税■ヒプノシスマイク公式ＨＰhttps://hypnosismic.com/■Twitter@hypnosismic（https://twitter.com/hypnosismic?s=20）#ヒプマイ #中王区 #Reol"
"6GOJtRN8I5w","[넷마블TVx짤툰]엄친딸","2020-08-14T06:30:10Z","UCpYaDypxUY_bB6s23sfpuMg","넷마블 TV","20","2020-08-16T00:00:00Z","넷마블|모바일|게임|netmarble|mobile|game","54662","1299","43","288","https://i.ytimg.com/vi/6GOJtRN8I5w/default.jpg","False","False","이 만화는 무료로 웃겨줍니다!짤툰과 넷마블의 콜라보 연재는 계속됩니다.#짤툰 #이만화는무료로웃겨줍니다 #넷마블[넷마블TV x 짤툰 '몰래카메라'편 보러가기]https://youtu.be/ldHoroCYhXY* 넷마블TV에서 장기 연재 예정인 짤툰님의 [우당탕탕 게임회사 갓겜컴퍼니] 많은 사랑 부탁드립니다! (구독하고 보시면 빠르게 시청 가능합니다!)"
"Hc_DBLB1m70","(ENG SUB) [단독] '내 새끼 꺼내주세요' 땅 파며 울어 알린 어미개 (2020.08.12/뉴스데스크/MBC) A dog who cried for her babies","2020-08-12T11:48:28Z","UCF4Wxdo3inmxP-Y59wXDsFw","MBCNEWS","25","2020-08-16T00:00:00Z","MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|건물|강아지|구조작업|집중호우|flood|dog|rescue","3419331","43891","699","6914","https://i.ytimg.com/vi/Hc_DBLB1m70/default.jpg","False","False","무너진 건물 더미에서 또 생명이 구조됐습니다. 건물 잔해 속에 묻혀 있던 강아지 네 마리가 일주일 만에 모두 구조된 건데, 어미개가 땅속에 묻힌 강아지들에게 다가가 큰 소리를 짖으면서 구조작업이 시작됐습니다. https://imnews.imbc.com/replay/2020/nwdesk/article/5872162_32524.html#건물 #강아지 #구조작업"
"mbj73YMbfM0","미도카와 함께 손범준 딜러 잡으러 갑니다[킴킴변호사]","2020-08-13T09:00:11Z","UCJ_onun6seHzvf0KhcWn_DA","킴킴변호사","25","2020-08-16T00:00:00Z","ㅋㅋ변호사|ㅋㅋ|변호사|크크|킴킴|킴킴변호사|유튜버변호사|변호사유튜버|한샘성폭행|거제도성폭행|거제도몰카|조선소성폭행|김상균|김호인|김상균 변호사|김호인 변호사|미도카|허위매물|중고차|신차|신차장기렌터카|렌터카|자동차|차|손범준|보배드림|중고차 딜러","115323","2799","52","523","https://i.ytimg.com/vi/mbj73YMbfM0/default.jpg","False","False","미도카 채널 링크 : https://www.youtube.com/c/%EB%AF%B8%EB%8F%84%EC%B9%B4TV허위매물 구제하는 미도카님! 미도카님께 발생한 법적싸움을 도와드리게 되었습니다!영상 게재 가처분과 허위사실에 관한 추가적인 내용이 나오면 콘텐츠로 만들어 영상올리겠습니다구독과 좋아요는 힘이 됩니다[ㅋㅋ변호사]김호인 변호사-  법무법인 이헌 구성원변호사김상균 변호사- 법무법인 태율 대표 변호사#킴킴변호사 #미도카 #허위매물"
"t93TZq10fyg","※낚시꾼 출몰 주의※ 입만 열면 떡밥 투척?🐟 낚시는 기본ㅋ 허세는 국룰ㅋ이라는 낚시꾼들의 성지 실내 낚시터 알바 리뷰 | 워크맨 ep.64","2020-08-14T09:00:12Z","UCwx6n_4OcLgzAGdty0RWCoA","워크맨-Workman","10","2020-08-16T00:00:00Z","studiolululala|JTBC|스튜디오룰루랄라|룰루랄라|워크맨|직업리뷰|알바리뷰|알바썰|알바|직업|장성규|김민아|와썹맨|workman|job|wassupman|아르바이트|후기|알바후기|직업후기|실내낚시|낚시|실내낚시터|낚시장|실내낚시장|낚시꾼|미끼|낚시대|낚시터알바|떡밥|잉어|붕어|참돔|광어|월척|문어|찌|야간낚시|배낚시|낚임|피싱|phishing|사람낚는어부|낚시짤|어그로|회|낚시용품|손맛|취미","1892027","25610","674","2556","https://i.ytimg.com/vi/t93TZq10fyg/default.jpg","False","False","JOB것들아~~~♥ 인력소장이다,,,,~~~울,,~ 잡것들도,,~스트레스 쌓이면,,~,,,~ 취미생활,,~ 하면서,,~ 풀어봐라,,,~ ㅎ 강추,,~ 한다,,~ 참고로,,~ 내,, 취미는,,,~워크맨 보기다,,,~^^ㅋ~~ 세상의 모든 job것들을 리뷰한다 [워크맨]▶ 매주 금 오후 6시 공개#워크맨 #workman #장성규 #실내낚시 #실내낚시터알바#직업리뷰 #알바리뷰 #스튜디오룰루랄라"
"n4Mze8xD644","Party Tonight - Latest U (Official Music)","2020-08-15T03:19:16Z","UCIPjjiScAOQFvo6beu3KstQ","Golden Movies","1","2020-08-16T00:00:00Z","latest u party tonight|barcelona|music|enemie|party songs|party music|latest u|official music|sound|sounds|music video|videos|dj|dance|remix|instrumental|music songs|pop|beats|bass|rap|hip hop|songs|ncs|official|latest songs|live|bayern munich vs barcelona|records|dj song|dj remix|pop music|dance music|barcelona vs bayern munich|new songs|party mix|mashup|music mix|dance songs|music song|hip hop music|song dj|beats music|latest u music|party song","8203659","123700","26176","25353","https://i.ytimg.com/vi/n4Mze8xD644/default.jpg","False","False","Latest U Music - Party Tonight New Official Music & Beats | Latest Songs 2020 Exclusive© Latest U Music"
